date,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,dfy,dfr,tms,dp,dy,ep,de,tbill_rfree,mr,R
1964-09-30,84.18,2.44,4.47,0.4865371214457886,0.0353,0.044199999999999996,0.0482,0.0421,0.020403145603255735,0.0028000000000000004,0.003225806451612856,0.005,0.0021,0.00017049742327560072,-0.0019531682,0.030399,0.029022,0.0040000000000000036,-0.0029000000000000002,0.0068000000000000005,-3.5409593240373143,-3.51264588523418,-2.9355689547169472,-0.6053903693203669,0.002895119436268523,0.030399,0.027599
1964-10-31,84.86,2.46,4.49667,0.48781325880789844,0.035699999999999996,0.044199999999999996,0.0481,0.0421,0.0201157932004039,0.0029,0.0,0.0043,0.005,0.00018704386666130088,-0.0022257355,0.008745,0.007566,0.0039000000000000007,0.0007000000000000001,0.006400000000000003,-3.5408414898299077,-3.532796013398153,-2.937665716933055,-0.6031757728968529,0.002927403719995114,0.008745,0.0058449999999999995
1964-11-30,84.42,2.48,4.52333,0.486503775287573,0.0364,0.0443,0.0481,0.0422,0.019167478443163972,0.0029,0.003215434083601254,0.0017,-0.0004,0.00021286585460055077,-0.0024802459,0.001598,-0.004588,0.003799999999999998,-0.0021,0.0058,-3.527545780177462,-3.5327442795972885,-2.926555892095632,-0.60098988808183,0.0029838737241476565,0.001598,-0.0013019999999999998
1964-12-31,84.75,2.5,4.55,0.4872273002871426,0.0384,0.0444,0.0481,0.0423,0.02309536942769029,0.0031,0.0,0.003,0.0088,0.0003512132858212789,-0.0023805734,0.005228,0.003803,0.003699999999999995,0.0058000000000000005,0.0039000000000000007,-3.523415014386405,-3.5195136084801977,-2.9245785132977007,-0.598836501088704,0.0031450241575170512,0.005228,0.002128
1965-01-31,87.56,2.51667,4.59333,0.47172319074939634,0.0381,0.0443,0.048,0.0422,0.01790380047486088,0.0028000000000000004,0.0,0.004,0.0081,0.00016581280118521305,-0.0022007442,0.034791,0.033837,0.003700000000000002,0.0040999999999999995,0.0040999999999999995,-3.549387673559404,-3.516769147165302,-2.947719021426927,-0.6016686521324769,0.003120869740134813,0.034791,0.031991000000000006
1965-02-28,87.43,2.53333,4.63667,0.4713994775755965,0.0393,0.0441,0.0478,0.0424,0.014823267340740987,0.003,0.0,0.0014,0.0009,0.0003931965476332794,-0.0022017761,0.003746,-0.000853,0.003700000000000002,-0.0005,0.0030999999999999986,-3.541303830358963,-3.5427896298208257,-2.936842037018555,-0.6044617933404081,0.003217449047942411,0.003746,0.0007460000000000001
1965-03-31,86.16,2.55,4.68,0.469489904954727,0.0393,0.044199999999999996,0.0478,0.0422,0.019134280875449588,0.0036,0.0032051282051281937,0.0054,0.0012,0.00014462028189985647,-0.0021373681,-0.012213,-0.013685,0.003600000000000006,-0.004200000000000001,0.0029,-3.520112673677798,-3.5347451140224644,-2.9129079229185777,-0.6072047507592205,0.003217449047942411,-0.012213,-0.015813
1965-04-30,89.11,2.57,4.73333,0.45255933471392484,0.0393,0.0443,0.048,0.0422,0.014722572331669861,0.0031,0.0031948881789136685,0.0036,0.0021,0.00016275968488075286,-0.0021429735,0.035612,0.034769,0.003700000000000002,-0.0015,0.0029,-3.5459656627175002,-3.5123001339410047,-2.935242589911123,-0.6107230728063767,0.003217449047942411,0.035612,0.032512
1965-05-31,88.42,2.59,4.78667,0.4546642847806196,0.038900000000000004,0.0444,0.0481,0.0423,0.016245056568909486,0.0031,0.0,0.0018,-0.0008,0.00033376402913468236,-0.0025656153,-0.003122,-0.008354,0.003699999999999995,-0.0026,0.0033999999999999933,-3.5304403126866504,-3.538213685913182,-2.9162632170675407,-0.6141770956191096,0.003185267308280393,-0.003122,-0.006222
1965-06-30,84.12,2.61,4.84,0.480858956487679,0.038,0.0446,0.048499999999999995,0.0423,0.01755122257685039,0.0034999999999999996,0.006369426751592355,0.0047,0.0003,0.0018293746304502963,-0.0023808197,-0.04688,-0.048367,0.0038999999999999937,-0.0044,0.004299999999999998,-3.472894129499897,-3.522747967063495,-2.8553296301059587,-0.6175644993939383,0.0031128168457330574,-0.04688,-0.050379999999999994
1965-07-31,85.25,2.62667,4.88667,0.47338217615170003,0.0384,0.044800000000000006,0.048799999999999996,0.0424,0.01562749390520257,0.0031,0.0,0.0022,0.0019,0.0005218655993088785,-0.0019181837,0.014486,0.013678,0.00399999999999999,-0.00030000000000000014,0.0040000000000000036,-3.4798712319272203,-3.466527466598093,-2.859077026245223,-0.6207942056819974,0.0031450241575170512,0.014486,0.011386
1965-08-31,87.17,2.64333,4.93333,0.46736087784122715,0.0384,0.0449,0.048799999999999996,0.0428,0.015601188262299318,0.0033,0.0,-0.0013,-0.0006,0.00010753436077897705,-0.0017357486,0.02756,0.022473,0.0038999999999999937,0.0007,0.004400000000000001,-3.495820749079681,-3.473548630219822,-2.871846018597429,-0.6239747304822518,0.0031450241575170512,0.02756,0.02426
1965-09-30,89.96,2.66,4.98,0.4485374712544864,0.0392,0.0452,0.049100000000000005,0.0433,0.016895389946368976,0.0031,0.0,-0.0034,-0.0015,0.00029910124224625633,-0.0013951451,0.033366,0.032034,0.0039000000000000076,0.0018999999999999998,0.0040999999999999995,-3.521039004297507,-3.4895341122298773,-2.8939352360545527,-0.6271037682429539,0.0032094046775821283,0.033366,0.030266
1965-10-31,92.42,2.68,5.05,0.4344205990716263,0.0403,0.045599999999999995,0.0493,0.0433,0.01746419296943057,0.0031,0.0031645569620253333,0.0027,0.0046,0.00018837912036113934,-0.00099855407,0.028812,0.027737,0.003700000000000002,0.0018999999999999998,0.0029999999999999957,-3.540526610919355,-3.513548332568349,-2.906955162154852,-0.633571448764503,0.0032978537514263273,0.028812,0.025712000000000002
1965-11-30,91.61,2.7,5.12,0.44089531113012426,0.0409,0.046,0.0495,0.0441,0.020762499843492727,0.0034999999999999996,0.0,-0.0062,-0.0057,0.00014141885326216663,-0.0010197298,-0.003821,-0.010306,0.003500000000000003,0.0004999999999999996,0.0032000000000000015,-3.5242886630168337,-3.5330916324318373,-2.8843859969757006,-0.6399026660411329,0.0033460625725758586,-0.003821,-0.007320999999999999
